title,author,isbn,isbn13,year_published,publisher,pages,average_rating,description,genres,source,goodreads_id,google_id,user_rating,ratings_count,categories,read_status,date_read,popularity_score,recommendation_features
Things We Do in the Dark,Jennifer Hillier,1250763177,9781250763174,2022,Minotaur Books,352,3.94,,['Horror'],goodreads_export,58818862,,3,0,[],read,2024/08/02,65.4,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
"You, Me, Her",Sue Watson,1835252680,9781835252680,2024,Bookouture,328,3.95,,['Fiction'],goodreads_export,210400965,,3,0,[],read,2024/07/11,71.5,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
Monsters Among Us,Monica Rodden,059312586X,9780593125861,2021,Crown Books for Young Readers,400,3.7,,['Horror'],goodreads_export,50309591,,0,0,[],currently-reading,,45.0,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
Gray After Dark,Noelle W. Ihli,,,2024,Dynamite Books,370,4.19,,['Horror'],goodreads_export,204787816,,4,0,[],read,2024/07/07,78.9,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': True, 'award_potential': False}"
"The Watchers (The Watchers, #1)",A.M. Shine,1801102120,9781801102124,2021,Head of Zeus,310,3.89,,['Fiction'],goodreads_export,58321103,,2,0,[],read,2024/07/01,56.9,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
The Open Marriage,Victoria Jenkins,1835251846,9781835251843,2024,Bookouture,272,3.88,,['Romance'],goodreads_export,210265683,,3,0,[],read,2024/06/29,70.8,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
"The Atonement (The Arrangement, #3)",Kiersten Modglin,,,2022,Kiersten Modglin,232,3.88,,['Fiction'],goodreads_export,61165763,,2,0,[],read,2024/06/24,59.8,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': True, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
"The Amendment (The Arrangement, #2)",Kiersten Modglin,,,2022,Kiersten Modglin,214,3.99,,['Fiction'],goodreads_export,59883984,,3,0,[],read,2024/06/20,65.9,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': True, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
"The Arrangement (The Arrangement, #1)",Kiersten Modglin,,,2021,Kiersten Modglin,228,4.08,,['Fiction'],goodreads_export,56484743,,5,0,[],read,2024/06/17,73.8,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': True, 'highly_rated': True, 'popular': False, 'user_favorite': True, 'award_potential': False}"
My Husband,Maud Ventura,0063274825,9780063274822,2023,HarperVia,272,3.65,,['Romance'],goodreads_export,63017297,,4,0,[],read,2024/06/17,70.5,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': True, 'award_potential': False}"
"The Housemaid Is Watching (The Housemaid, #3)",Freida McFadden,183525229X,9781835252291,2024,Bookouture,402,3.87,,['Fiction'],goodreads_export,199228303,,3,0,[],read,2024/06/15,70.7,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': True, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
The Night Nanny,Nelle Lamarr,1835252761,9781835252765,2024,Bookouture,333,3.96,,['Fiction'],goodreads_export,208446824,,3,0,[],read,2024/06/08,71.6,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
Original Twin,Paula Gleeson,,,2024,Thomas & Mercer,299,3.84,,['Fiction'],goodreads_export,196939567,,0,0,[],to-read,,55.4,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
"Girl, Missing",Dreda Say Mitchell,166251560X,9781662515606,2024,Thomas & Mercer,358,3.87,,['Fiction'],goodreads_export,183132214,,0,0,[],to-read,,55.7,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
Bodies to Die For,Lori Brand,,9798212191234,2024,"Blackstone Publishing, Inc.",318,3.56,,['Fiction'],goodreads_export,201799694,,0,0,[],to-read,,52.6,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
Ask for Andrea,Noelle W. Ihli,,,2022,Dynamite Books,295,4.08,,['Fiction'],goodreads_export,210326416,,5,0,[],read,2024/06/03,76.8,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': True, 'award_potential': False}"
The Perfect Affair,Angela Henry,1805084623,9781805084624,2024,Storm Publishing,336,3.8,,['Fiction'],goodreads_export,200501831,,5,0,[],read,2024/05/31,80.0,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': True, 'award_potential': False}"
Don't Let Her Stay,Nicola Sanders,,,2023,nan,288,3.94,,['Fiction'],goodreads_export,80830635,,5,0,[],read,2024/05/28,78.4,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': True, 'award_potential': False}"
On a Quiet Street,Seraphina Nova Glass,0369717058,9780369717054,2022,Graydon House,302,4.12,,['Fiction'],goodreads_export,58977601,,4,0,[],read,2024/05/27,72.2,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': True, 'award_potential': False}"
The Widow of Weeping Pines (Mad Women #2),Amanda    McKinney,,9798986252711,2022,Amanda McKinney,188,3.69,,['Fiction'],goodreads_export,64650949,,0,0,[],to-read,,47.9,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': True, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
A Marriage of Lies,Amanda    McKinney,1805085220,9781805085225,2024,Storm Publishing,266,3.82,,['Romance'],goodreads_export,203636501,,4,0,[],read,2024/05/23,75.19999999999999,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': True, 'award_potential': False}"
The Woman Outside My Door,Rachel    Ryan,1982151617,9781982151614,2021,Gallery Books,274,3.68,,['Fiction'],goodreads_export,54304010,,0,0,[],read,2024/05/22,44.800000000000004,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
"The Last Thing He Told Me (Hannah Hall, #1)",Laura Dave,1501171348,9781501171345,2021,Simon & Schuster,307,3.83,,['Fiction'],goodreads_export,54981009,,2,0,[],read,2024/05/20,56.3,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
The Push,Ashley Audrain,1984881663,9781984881663,2021,Pamela Dorman Books,307,4.04,,['Fiction'],goodreads_export,52476830,,5,0,[],read,2024/05/16,73.4,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': True, 'award_potential': False}"
Please See Us,Caitlin Mullen,1982127481,9781982127480,2020,Gallery Books,341,3.61,,['Fiction'],goodreads_export,51769856,,0,0,[],to-read,,41.1,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
His Other Wife,Nicole Trope,1803143444,9781803143446,2022,Bookouture,269,4.01,,['Romance'],goodreads_export,60723529,,4,0,[],read,2024/05/14,71.1,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': True, 'award_potential': False}"
Exit 202,J.B. Arnold,,,2023,Twisted Tales Press,302,3.81,,['Fiction'],goodreads_export,197791922,,0,0,[],to-read,,52.1,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
Home Is Where the Bodies Are,Jeneva Rose,,9798212182843,2024,"Blackstone Publishing, Inc.",256,3.81,,['Fiction'],goodreads_export,194020321,,4,0,[],read,2024/05/08,75.1,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': True, 'award_potential': False}"
The Mother-in-Law,Sally Hepworth,,,2019,St. Martin's Press,347,3.96,,['Fiction'],goodreads_export,46251368,,3,0,[],read,2024/05/08,54.6,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
Listen for the Lie,Amy Tintera,1250880319,9781250880314,2024,Celadon Books,336,4.08,,['Fiction'],goodreads_export,127279000,,3,0,[],read,2024/05/05,72.8,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': False, 'award_potential': False}"
The Replacement Wife,Darby Kane,0063117800,9780063117808,2021,William Morrow Paperbacks,407,3.59,,['Romance'],goodreads_export,57355419,,3,0,[],read,2024/04/30,58.9,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': True, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
Everyone Is Watching,Heather Gudenkauf,0778310795,9780778310792,2024,Park Row,320,3.64,,['Fiction'],goodreads_export,127975602,,5,0,[],read,2024/04/24,78.4,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': True, 'award_potential': False}"
A Stranger in the House,Shari Lapena,073522112X,9780735221123,2017,Pamela Dorman Books,305,3.68,,['Fiction'],goodreads_export,33984056,,3,0,[],read,2024/04/22,51.800000000000004,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': False, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
Recollection,Jeremiah Beck,1667899139,9781667899138,2023,BookBaby,524,3.99,,['Fiction'],goodreads_export,180343590,,0,0,[],to-read,,53.900000000000006,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': True, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
The End of Her,Shari Lapena,1787632997,9781787632998,2020,Bantam Press,352,3.78,,['Fiction'],goodreads_export,49098281,,3,0,[],read,2024/04/18,57.8,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
Nineteen Minutes,Jodi Picoult,0743496728,9780743496728,2007,Atria,440,4.17,,['Fiction'],goodreads_export,14866,,0,0,[],to-read,,41.7,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': False, 'classic': False, 'long_book': True, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': False, 'award_potential': False}"
How I'll Kill You,Ren DeStefano,0593438302,9780593438305,2023,Berkley,352,3.66,,['Horror'],goodreads_export,61358659,,0,0,[],to-read,,50.6,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
Two Nights in Lisbon,Chris  Pavone,0374604762,9780374604769,2022,MCD,436,3.71,,['Fiction'],goodreads_export,58772746,,0,0,[],to-read,,48.1,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': True, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
The Husband's Secret,Liane Moriarty,0399159347,9780399159343,2013,Berkley,396,3.95,,['Romance'],goodreads_export,17802724,,0,0,[],to-read,,39.5,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': False, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
The Stepchild,Nicole Trope,180314260X,,2022,Bookouture,256,4.18,,['Fiction'],goodreads_export,59850089,,4,0,[],read,2024/04/15,72.8,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': True, 'award_potential': False}"
Missing White Woman,Kellye Garrett,0316256978,9780316256971,2024,Mulholland Books,336,3.51,,['Fiction'],goodreads_export,195820717,,0,0,[],to-read,,52.099999999999994,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
The Midnight Feast,Lucy Foley,0063003104,9780063003101,2024,William Morrow,354,3.58,,['Fiction'],goodreads_export,199743738,,0,0,[],to-read,,52.8,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
The Paris Widow,Kimberly Belle,0778307972,9780778307976,2024,Park Row,304,3.72,,['Fiction'],goodreads_export,198264654,,0,0,[],to-read,,54.2,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
"Breaking the Dark (Marvel Crime, #1)",Lisa Jewell,1368090125,9781368090124,2024,Hyperion Avenue,384,3.64,,"['Horror', 'Thriller']",goodreads_export,201306695,,0,0,[],to-read,,53.4,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
My Husband's Affair,Ruth Heald,1835250599,9781835250594,2024,Bookouture,352,3.99,,['Romance'],goodreads_export,207702697,,3,0,[],read,2024/04/13,71.9,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
Happily Married,Victoria Jenkins,1837902399,9781837902392,2023,Bookouture,257,3.83,,['Fiction'],goodreads_export,123230069,,5,0,[],read,2024/04/11,77.3,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': True, 'award_potential': False}"
The Last One,Will Dean,1668021161,9781668021163,2023,Atria/Emily Bestler Books,445,3.56,,['Fiction'],goodreads_export,62976198,,5,0,[],read,2024/04/10,74.6,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': True, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': True, 'award_potential': False}"
The Final Scene,Steph Nelson,,,2024,Ticking Clock Press,248,3.77,,['Fiction'],goodreads_export,203859424,,5,0,[],read,2024/04/07,79.7,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': True, 'highly_rated': False, 'popular': False, 'user_favorite': True, 'award_potential': False}"
Twenty Years Later,Charlie Donlea,,,2021,Kensington Books,304,4.18,,['Fiction'],goodreads_export,57940030,,3,0,[],read,2024/04/03,64.8,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': False, 'award_potential': False}"
What the Woods Took,Courtney Gould,1250340675,9781250340672,2024,Wednesday Books,336,3.85,,['Fiction'],goodreads_export,203578707,,0,0,[],to-read,,55.5,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
Long Time Gone,Charlie Donlea,1496727185,9781496727183,2024,Kensington,344,4.18,,['Fiction'],goodreads_export,197522426,,0,0,[],to-read,,58.8,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': False, 'award_potential': False}"
Silentcide: The Art of Undetected Killing,Richard   Ebert,,9798989571123,2024,Encircle Books,360,4.19,,['Horror'],goodreads_export,208553974,,0,0,[],to-read,,58.900000000000006,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': False, 'award_potential': False}"
"Hope to Die (DI Adam Fawley, #6)",Cara Hunter,0063263815,9780063263819,2024,William Morrow Paperbacks,432,4.31,,['Fiction'],goodreads_export,200525230,,0,0,[],to-read,,60.099999999999994,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': True, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': False, 'award_potential': False}"
The Simple Rules for April Fools,Clay Tucker,1732466475,9781732466470,2024,Creekside Publishing House,100,4.45,,['Fiction'],goodreads_export,210458200,,0,0,[],to-read,,61.5,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': True, 'highly_rated': True, 'popular': False, 'user_favorite': False, 'award_potential': False}"
The Wife's Baby,Daniel Hurst,,,2024,nan,264,4.17,,['Romance'],goodreads_export,209502805,,0,0,[],to-read,,58.7,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': False, 'award_potential': False}"
The Summer House,Keri Beevis,1804151343,9781804151341,2023,Boldwood Books,359,4.03,,['Fiction'],goodreads_export,63112300,,2,0,[],read,2024/03/28,64.30000000000001,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': False, 'award_potential': False}"
The Marriage Counselor,Dea Poirier,1837901694,9781837901692,2023,Bookouture,270,3.52,,['Romance'],goodreads_export,62982844,,4,0,[],read,2024/03/24,69.2,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': True, 'award_potential': False}"
"The Housemaid's Secret (The Housemaid, #2)",Freida McFadden,1837901317,9781837901319,2023,Bookouture,329,4.19,,['Fiction'],goodreads_export,62848145,,4,0,[],read,2024/03/23,75.9,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': True, 'award_potential': False}"
The Perfect Son,Freida McFadden,,,2019,Hollywood Upstairs Press,373,4.01,,['Fiction'],goodreads_export,52616342,,4,0,[],read,2024/03/23,60.099999999999994,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': True, 'award_potential': False}"
The Inmate,Freida McFadden,,,2022,Hollywood Upstairs Press,388,4.01,,['Fiction'],goodreads_export,61149872,,5,0,[],read,2024/03/20,76.1,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': True, 'award_potential': False}"
Woom,Duncan Ralston,,,2017,Shadow Work Publishing,131,3.23,,['Fiction'],goodreads_export,36208170,,1,0,[],read,2024/03/19,37.3,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': False, 'classic': False, 'long_book': False, 'short_book': True, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
All the Dangerous Things,Stacy Willingham,1250803861,9781250803863,2023,Minotaur Books,320,4.05,,['Thriller'],goodreads_export,60829269,,5,0,[],read,2024/03/17,79.5,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': True, 'popular': False, 'user_favorite': True, 'award_potential': False}"
The Groomer,Jon Athan,,,2020,nan,346,3.6,,['Fiction'],goodreads_export,50534870,,3,0,[],read,2024/03/17,56.0,"{'dark': False, 'romantic': False, 'action': False, 'mystery': False, 'family': False, 'supernatural': False, 'psychological': False, 'historical': False, 'contemporary': True, 'recent': True, 'classic': False, 'long_book': False, 'short_book': False, 'highly_rated': False, 'popular': False, 'user_favorite': False, 'award_potential': False}"
